loss,val_loss
0.027631469070911407,0.17586328089237213
0.008321466855704784,0.0428999662399292
0.0065207346342504025,0.00945494044572115
0.006308555603027344,0.013522191904485226
0.0026476120110601187,0.024213431403040886
0.0018131942488253117,0.02284415066242218
0.0016254960792139173,0.008575255051255226
0.000677719886880368,0.0008509907056577504
0.0004952368908561766,0.005123159382492304
0.0006622438668273389,0.0047215791419148445
0.00042998645221814513,0.0016840602038428187
0.0005365495453588665,0.0010383332846686244
0.0004904782981611788,0.0015723013784736395
0.0003798696561716497,0.00210229167714715
0.0003835512907244265,0.0012812740169465542
0.00036728742998093367,0.0008316180319525301
0.0003095784049946815,0.0008516071829944849
0.0003246426349505782,0.0008284026989713311
0.00036350529990158975,0.0009074996924027801
0.0003427282499615103,0.0008520707488059998
0.00030758866341784596,0.000841470726300031
0.0003434380341786891,0.0008420353406108916
0.00032116277725435793,0.0008826186531223357
0.0003100080939475447,0.0008710927795618773
0.0003082951589021832,0.0008815398905426264
0.00032489505247212946,0.0008701494080014527
0.00033683370565995574,0.0008554180967621505
0.00028082611970603466,0.0008651202660985291
0.0002911679621320218,0.0008392237359657884
0.00029884232208132744,0.0009037309791892767
0.00029751387774012983,0.000871212687343359
0.0002785787801258266,0.0008363168453797698
0.0003244630352128297,0.000830638047773391
0.00029384138179011643,0.0008468700689263642
0.0002983801532536745,0.0008798273047432303
0.000296945683658123,0.0008319254266098142
0.000279861968010664,0.0008395250188186765
0.0003080621245317161,0.0008420867379754782
0.000282778317341581,0.0008543001604266465
0.00028942624339833856,0.0008536907844245434
0.00027131015667691827,0.000832238991279155
0.0002761049836408347,0.0008377938065677881
0.00027437511016614735,0.0009099787566810846
0.00028358024428598583,0.0008560595451854169
0.0002941817219834775,0.0008338865591213107
0.00028928215033374727,0.0008363715605810285
0.0002756308822426945,0.0008634882979094982
0.0002704390208236873,0.0008823730750009418
0.0002656598517205566,0.0008370718569494784
0.0002482151030562818,0.0008433879702351987
0.00025632051983848214,0.0008414364419877529
0.00026885178522206843,0.0008480928372591734
0.0002522931608837098,0.0008383433450944722
0.000269802549155429,0.0008425481501035392
0.00023528891324531287,0.0008396983030252159
0.0002302050415892154,0.0008401967352256179
0.0002418546355329454,0.0008610121440142393
0.0002500104601494968,0.0008441582322120667
0.0002462039701640606,0.0008427981520071626
0.00026195176178589463,0.000841899192892015
0.00026559902471490204,0.0008481484837830067
0.00023466467973776162,0.0008519088733009994
0.00022641925897914916,0.0008580982103012502
0.0002286046656081453,0.0008522138232365251
0.00023542674898635596,0.0008447853615507483
0.00023367989342659712,0.0009093598346225917
0.00026107908342964947,0.0008460599929094315
0.0002100943383993581,0.0008503211429342628
0.00024219852639362216,0.0008887065923772752
0.0002290694392286241,0.0008630125084891915
0.00022266378800850362,0.0008475460344925523
0.00024269935966003686,0.0008512980421073735
0.00024610903346911073,0.0008478645468130708
0.00024313847825396806,0.0008516194648109376
0.00023014724138192832,0.0008422258542850614
0.00021705750259570777,0.0008424308616667986
0.00023790904378984123,0.0008440462406724691
0.00021031370852142572,0.0008891459438018501
0.00020545943698380142,0.0008927971939556301
0.00021042939624749124,0.00085217016749084
0.000231752113904804,0.0008952979114837945
0.00022135851031634957,0.0008527875761501491
0.00020109748584218323,0.000884971406776458
0.00021690352878067642,0.0008597799460403621
0.00020618973940145224,0.0008411936578340828
0.0001856908347690478,0.0008502097334712744
0.00019064625666942447,0.0008682276238687336
0.0001824784412747249,0.0008454311755485833
0.00021207964164204895,0.0008536290843039751
0.00021124392515048385,0.0008562800358049572
0.00019135218462906778,0.0008539490518160164
0.0001963044487638399,0.0008481910335831344
0.0002077794197248295,0.0008801077492535114
0.00017250962264370173,0.0009048241190612316
0.00021159803145565093,0.0008476537186652422
0.0001981033565243706,0.0008879189263097942
0.0002253219863632694,0.0008415422635152936
0.00019471214909572154,0.0008715135045349598
0.0002114147209795192,0.0009627589024603367
0.0002338216290809214,0.00087354687275365
